id,title,description,"google product category",product_type,link,"image link",condition,availability,price,"sale price",brand,gtin,gender,color,size,"size type","item group id"
48710,"Mens Barrett Park Moc Toe Slip-On Shoes","BARRETT SO DK BRN FG,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-barrett-park-moc-toe-slip-on-shoes-0a16qm-chocolate-chamois-11-0-us-888658822997.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A16QM242_thumb01.jpg,new,"in stock",219.00,175.20,Timberland,888658822997,men,"Chocolate Chamois",110|00W,Regular,0A16QM
48714,"Mens Barrett Park Moc Toe Slip-On Shoes","BARRETT SO DK BRN FG,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-barrett-park-moc-toe-slip-on-shoes-0a16qm-chocolate-chamois-12-0-us-888658823512.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A16QM242_thumb01.jpg,new,"in stock",219.00,175.20,Timberland,888658823512,men,"Chocolate Chamois",120|00W,Regular,0A16QM
49071,"Mens Mount Monroe Mid Waterproof Boots","MT. MONROE MID WP BROWN,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-mount-monroe-mid-waterproof-boots-0a11g5-brown-7-5-us-888659162825.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A11G5214_thumb01.jpg,new,"in stock",239.00,167.30,Timberland,888659162825,men,Brown,075|00M,Regular,0A11G5
49075,"Mens Mount Monroe Mid Waterproof Boots","MT. MONROE MID WP BLACK,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-mount-monroe-mid-waterproof-boots-0a11gg-black-7-5-us-888659162979.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A11GG001_thumb01.jpg,new,"in stock",239.00,167.30,Timberland,888659162979,men,Black,075|00M,Regular,0A11GG
49409,"Mens Eldridge Sandal","ELDRIDGE SANDAL PEWTER,FQ","Apparel & Accessories",SHOES,http://shop.timberland.com.sg/men-s-eldridge-sandal-05824a-pewter-10-0-us-888732209393.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB05824A065_thumb01.jpg,new,"in stock",149.00,119.20,Timberland,888732209393,men,Pewter,100|00M,Regular,05824A
49411,"Mens Eldridge Sandal","ELDRIDGE SANDAL PEWTER,FQ","Apparel & Accessories",SHOES,http://shop.timberland.com.sg/men-s-eldridge-sandal-05824a-pewter-12-0-us-888732209416.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB05824A065_thumb01.jpg,new,"in stock",149.00,119.20,Timberland,888732209416,men,Pewter,120|00M,Regular,05824A
49471,"MENS MT. MADDSEN LOW WATERPROOF HIKING SHOES","MT. MADDEN LOW WP BROWN,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-mt-maddsen-low-waterproof-hiking-shoes-09530a-brown-7-5-us-888732293866.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB09530A214_thumb01.jpg,new,"in stock",179.00,143.20,Timberland,888732293866,men,Brown,075|00W,Regular,09530A
49529,"Mens Kempton Oxford Shoes","|Premium full-grain waterproof leather from an LWG Silver Rated tannery provides comfort and durability |100% organic cotton laces |Climapath? technology vents moisture up and out of your shoes to help your feet stay drier and more comfortable all day |TPR welt for a premium look |EVA midsole for all-day cushioning and shock absorption |SensorFlex? technology delivers underfoot support, independent suspension and greater flexibility for the ultimate smooth ride over any terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-kempton-oxford-shoes-09143b-black-smooth-6-5-us-888732326687.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB09143B001_thumb01.jpg,new,"in stock",269.00,,Timberland,888732326687,men,"Black Smooth",065|00W,Regular,09143B
49530,"Mens Kempton Oxford Shoes","|Premium full-grain waterproof leather from an LWG Silver Rated tannery provides comfort and durability |100% organic cotton laces |Climapath? technology vents moisture up and out of your shoes to help your feet stay drier and more comfortable all day |TPR welt for a premium look |EVA midsole for all-day cushioning and shock absorption |SensorFlex? technology delivers underfoot support, independent suspension and greater flexibility for the ultimate smooth ride over any terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-kempton-oxford-shoes-09143b-black-smooth-7-0-us-888732326694.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB09143B001_thumb01.jpg,new,"in stock",269.00,,Timberland,888732326694,men,"Black Smooth",070|00W,Regular,09143B
49531,"Mens Kempton Oxford Shoes","|Premium full-grain waterproof leather from an LWG Silver Rated tannery provides comfort and durability |100% organic cotton laces |Climapath? technology vents moisture up and out of your shoes to help your feet stay drier and more comfortable all day |TPR welt for a premium look |EVA midsole for all-day cushioning and shock absorption |SensorFlex? technology delivers underfoot support, independent suspension and greater flexibility for the ultimate smooth ride over any terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-kempton-oxford-shoes-09143b-black-smooth-7-5-us-888732326700.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB09143B001_thumb01.jpg,new,"in stock",269.00,,Timberland,888732326700,men,"Black Smooth",075|00W,Regular,09143B
49532,"Mens Kempton Oxford Shoes","|Premium full-grain waterproof leather from an LWG Silver Rated tannery provides comfort and durability |100% organic cotton laces |Climapath? technology vents moisture up and out of your shoes to help your feet stay drier and more comfortable all day |TPR welt for a premium look |EVA midsole for all-day cushioning and shock absorption |SensorFlex? technology delivers underfoot support, independent suspension and greater flexibility for the ultimate smooth ride over any terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-kempton-oxford-shoes-09143b-black-smooth-8-0-us-888732326717.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB09143B001_thumb01.jpg,new,"in stock",269.00,,Timberland,888732326717,men,"Black Smooth",080|00W,Regular,09143B
49533,"Mens Kempton Oxford Shoes","|Premium full-grain waterproof leather from an LWG Silver Rated tannery provides comfort and durability |100% organic cotton laces |Climapath? technology vents moisture up and out of your shoes to help your feet stay drier and more comfortable all day |TPR welt for a premium look |EVA midsole for all-day cushioning and shock absorption |SensorFlex? technology delivers underfoot support, independent suspension and greater flexibility for the ultimate smooth ride over any terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-kempton-oxford-shoes-09143b-black-smooth-8-5-us-888732326724.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB09143B001_thumb01.jpg,new,"in stock",269.00,,Timberland,888732326724,men,"Black Smooth",085|00W,Regular,09143B
49534,"Mens Kempton Oxford Shoes","|Premium full-grain waterproof leather from an LWG Silver Rated tannery provides comfort and durability |100% organic cotton laces |Climapath? technology vents moisture up and out of your shoes to help your feet stay drier and more comfortable all day |TPR welt for a premium look |EVA midsole for all-day cushioning and shock absorption |SensorFlex? technology delivers underfoot support, independent suspension and greater flexibility for the ultimate smooth ride over any terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-kempton-oxford-shoes-09143b-black-smooth-9-0-us-888732326731.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB09143B001_thumb01.jpg,new,"in stock",269.00,,Timberland,888732326731,men,"Black Smooth",090|00W,Regular,09143B
49535,"Mens Kempton Oxford Shoes","|Premium full-grain waterproof leather from an LWG Silver Rated tannery provides comfort and durability |100% organic cotton laces |Climapath? technology vents moisture up and out of your shoes to help your feet stay drier and more comfortable all day |TPR welt for a premium look |EVA midsole for all-day cushioning and shock absorption |SensorFlex? technology delivers underfoot support, independent suspension and greater flexibility for the ultimate smooth ride over any terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-kempton-oxford-shoes-09143b-black-smooth-9-5-us-888732326748.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB09143B001_thumb01.jpg,new,"in stock",269.00,,Timberland,888732326748,men,"Black Smooth",095|00W,Regular,09143B
49536,"Mens Kempton Oxford Shoes","|Premium full-grain waterproof leather from an LWG Silver Rated tannery provides comfort and durability |100% organic cotton laces |Climapath? technology vents moisture up and out of your shoes to help your feet stay drier and more comfortable all day |TPR welt for a premium look |EVA midsole for all-day cushioning and shock absorption |SensorFlex? technology delivers underfoot support, independent suspension and greater flexibility for the ultimate smooth ride over any terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-kempton-oxford-shoes-09143b-black-smooth-10-0-us-888732326755.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB09143B001_thumb01.jpg,new,"in stock",269.00,,Timberland,888732326755,men,"Black Smooth",100|00W,Regular,09143B
49537,"Mens Kempton Oxford Shoes","|Premium full-grain waterproof leather from an LWG Silver Rated tannery provides comfort and durability |100% organic cotton laces |Climapath? technology vents moisture up and out of your shoes to help your feet stay drier and more comfortable all day |TPR welt for a premium look |EVA midsole for all-day cushioning and shock absorption |SensorFlex? technology delivers underfoot support, independent suspension and greater flexibility for the ultimate smooth ride over any terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-kempton-oxford-shoes-09143b-black-smooth-10-5-us-888732326762.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB09143B001_thumb01.jpg,new,"in stock",269.00,,Timberland,888732326762,men,"Black Smooth",105|00W,Regular,09143B
49538,"Mens Kempton Oxford Shoes","|Premium full-grain waterproof leather from an LWG Silver Rated tannery provides comfort and durability |100% organic cotton laces |Climapath? technology vents moisture up and out of your shoes to help your feet stay drier and more comfortable all day |TPR welt for a premium look |EVA midsole for all-day cushioning and shock absorption |SensorFlex? technology delivers underfoot support, independent suspension and greater flexibility for the ultimate smooth ride over any terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-kempton-oxford-shoes-09143b-black-smooth-11-0-us-888732326779.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB09143B001_thumb01.jpg,new,"in stock",269.00,,Timberland,888732326779,men,"Black Smooth",110|00W,Regular,09143B
49540,"Mens Kempton Oxford Shoes","|Premium full-grain waterproof leather from an LWG Silver Rated tannery provides comfort and durability |100% organic cotton laces |Climapath? technology vents moisture up and out of your shoes to help your feet stay drier and more comfortable all day |TPR welt for a premium look |EVA midsole for all-day cushioning and shock absorption |SensorFlex? technology delivers underfoot support, independent suspension and greater flexibility for the ultimate smooth ride over any terrain","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-kempton-oxford-shoes-09143b-black-smooth-12-0-us-888732326793.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB09143B001_thumb01.jpg,new,"in stock",269.00,,Timberland,888732326793,men,"Black Smooth",120|00W,Regular,09143B
49957,"Mens Barrett Park Moc Toe Slip-On Shoes","BARRETT SO BLK FG,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-barrett-park-moc-toe-slip-on-shoes-0a16qb-black-galloper-7-0-us-889585298916.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A16QB001_thumb01.jpg,new,"in stock",219.00,175.20,Timberland,889585298916,men,"Black Galloper",070|00W,Regular,0A16QB
49963,"Mens Barrett Park Moc Toe Slip-On Shoes","BARRETT SO BLK FG,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-barrett-park-moc-toe-slip-on-shoes-0a16qb-black-galloper-8-0-us-889585299661.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A16QB001_thumb01.jpg,new,"in stock",219.00,175.20,Timberland,889585299661,men,"Black Galloper",080|00W,Regular,0A16QB
49964,"Mens Barrett Park Moc Toe Slip-On Shoes","BARRETT SO BLK FG,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-barrett-park-moc-toe-slip-on-shoes-0a16qb-black-galloper-8-5-us-889585299951.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A16QB001_thumb01.jpg,new,"in stock",219.00,175.20,Timberland,889585299951,men,"Black Galloper",085|00W,Regular,0A16QB
49966,"Mens Barrett Park Moc Toe Slip-On Shoes","BARRETT SO BLK FG,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-barrett-park-moc-toe-slip-on-shoes-0a16qb-black-galloper-9-0-us-889585300237.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A16QB001_thumb01.jpg,new,"in stock",219.00,175.20,Timberland,889585300237,men,"Black Galloper",090|00W,Regular,0A16QB
49967,"Mens Barrett Park Moc Toe Slip-On Shoes","BARRETT SO BLK FG,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-barrett-park-moc-toe-slip-on-shoes-0a16qb-black-galloper-9-5-us-889585300497.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A16QB001_thumb01.jpg,new,"in stock",219.00,175.20,Timberland,889585300497,men,"Black Galloper",095|00W,Regular,0A16QB
49968,"Mens Barrett Park Moc Toe Slip-On Shoes","BARRETT SO BLK FG,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-barrett-park-moc-toe-slip-on-shoes-0a16qb-black-galloper-10-0-us-889585300770.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A16QB001_thumb01.jpg,new,"in stock",219.00,175.20,Timberland,889585300770,men,"Black Galloper",100|00W,Regular,0A16QB
49969,"Mens Barrett Park Moc Toe Slip-On Shoes","BARRETT SO BLK FG,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-barrett-park-moc-toe-slip-on-shoes-0a16qb-black-galloper-10-5-us-889585301043.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A16QB001_thumb01.jpg,new,"in stock",219.00,175.20,Timberland,889585301043,men,"Black Galloper",105|00W,Regular,0A16QB
49970,"Mens Barrett Park Moc Toe Slip-On Shoes","BARRETT SO BLK FG,FQ","Apparel & Accessories > Shoes",SHOES,http://shop.timberland.com.sg/men-s-barrett-park-moc-toe-slip-on-shoes-0a16qb-black-galloper-11-0-us-889585301289.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A16QB001_thumb01.jpg,new,"in stock",219.00,175.20,Timberland,889585301289,men,"Black Galloper",110|00W,Regular,0A16QB
50008,"22 Litre Traveling Day Pack","22L DAYPACK BLACK,FQ","Apparel & Accessories",ACCESSORIES,http://shop.timberland.com.sg/22-litre-traveling-day-pack-0a1lle-black-odd-889585365663.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A1LLE001_thumb01.jpg,new,"in stock",119.00,83.30,Timberland,889585365663,women,Black,ODD|0OS,Regular,0A1LLE
50051,"Mens Short Sleeve Millers River Polo","AF SS MILLERS RIVER POLO MEDIU","Apparel & Accessories > Clothing > Shirts & Tops > T-Shirts",TOPS,http://shop.timberland.com.sg/men-s-short-sleeve-millers-river-polo-0a1a2e-medium-grey-heather-large-889585670323.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A1A2E052_thumb01.jpg,new,"in stock",99.00,69.30,Timberland,889585670323,men,"Medium Grey Heather",00L|0OS,Regular,0A1A2E
50053,"Mens Short Sleeve Millers River Polo","AF SS MILLERS RIVER POLO MEDIU","Apparel & Accessories > Clothing > Shirts & Tops > T-Shirts",TOPS,http://shop.timberland.com.sg/men-s-short-sleeve-millers-river-polo-0a1a2e-medium-grey-heather-2-x-large-889585670392.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A1A2E052_thumb01.jpg,new,"in stock",99.00,69.30,Timberland,889585670392,men,"Medium Grey Heather",XXL|0OS,Regular,0A1A2E
50125,"Mens Squam Lake Twill Chino Pant","AF SQUAM LAKE TWILL CHINO RUBB","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-squam-lake-twill-chino-pant-0a18wz-rubber-31-889587276325.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A18WZ932_thumb01.jpg,new,"in stock",139.00,69.50,Timberland,889587276325,men,Rubber,310|032,Regular,0A18WZ
50158,"Mens Squam Lake Twill Chino Pant","AF SQUAM LAKE TWILL CHINO DARK","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-squam-lake-twill-chino-pant-0a18wz-dark-sapphire-34-889587276974.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A18WZ433_thumb01.jpg,new,"in stock",139.00,69.50,Timberland,889587276974,men,"Dark Sapphire",340|032,Regular,0A18WZ
50161,"Mens Squam Lake Twill Chino Pant","AF SQUAM LAKE TWILL CHINO DARK","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-squam-lake-twill-chino-pant-0a18wz-dark-sapphire-35-889587277032.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A18WZ433_thumb01.jpg,new,"in stock",139.00,69.50,Timberland,889587277032,men,"Dark Sapphire",350|032,Regular,0A18WZ
50163,"Mens Squam Lake Twill Chino Pant","AF SQUAM LAKE TWILL CHINO DARK","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-squam-lake-twill-chino-pant-0a18wz-dark-sapphire-36-889587277070.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A18WZ433_thumb01.jpg,new,"in stock",139.00,69.50,Timberland,889587277070,men,"Dark Sapphire",360|032,Regular,0A18WZ
50173,"Mens Squam Lake Twill Chino Pant","AF SQUAM LAKE TWILL CHINO DARK","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-squam-lake-twill-chino-pant-0a18wz-dark-sapphire-31-889587277278.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A18WZ433_thumb01.jpg,new,"in stock",139.00,69.50,Timberland,889587277278,men,"Dark Sapphire",310|032,Regular,0A18WZ
50175,"Mens Squam Lake Twill Chino Pant","AF SQUAM LAKE TWILL CHINO DARK","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-squam-lake-twill-chino-pant-0a18wz-dark-sapphire-32-889587277315.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A18WZ433_thumb01.jpg,new,"in stock",139.00,69.50,Timberland,889587277315,men,"Dark Sapphire",320|032,Regular,0A18WZ
50177,"Mens Squam Lake Twill Chino Pant","AF SQUAM LAKE TWILL CHINO DARK","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-squam-lake-twill-chino-pant-0a18wz-dark-sapphire-33-889587277353.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A18WZ433_thumb01.jpg,new,"in stock",139.00,69.50,Timberland,889587277353,men,"Dark Sapphire",330|032,Regular,0A18WZ
50247,"Mens Sargant Lake Twill Chino Pant","AF SARGANT LK TWILL CHINO BLAC","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-sargant-lake-twill-chino-pant-0a18xb-black-29-889587320721.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A18XB001_thumb01.jpg,new,"in stock",139.00,83.40,Timberland,889587320721,men,Black,290|032,Regular,0A18XB
50249,"Mens Sargant Lake Twill Chino Pant","AF SARGANT LK TWILL CHINO BLAC","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-sargant-lake-twill-chino-pant-0a18xb-black-30-889587320752.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A18XB001_thumb01.jpg,new,"in stock",139.00,83.40,Timberland,889587320752,men,Black,300|032,Regular,0A18XB
50251,"Mens Sargant Lake Twill Chino Pant","AF SARGANT LK TWILL CHINO BLAC","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-sargant-lake-twill-chino-pant-0a18xb-black-31-889587320790.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A18XB001_thumb01.jpg,new,"in stock",139.00,83.40,Timberland,889587320790,men,Black,310|032,Regular,0A18XB
50253,"Mens Sargant Lake Twill Chino Pant","AF SARGANT LK TWILL CHINO BLAC","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-sargant-lake-twill-chino-pant-0a18xb-black-32-889587320837.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A18XB001_thumb01.jpg,new,"in stock",139.00,83.40,Timberland,889587320837,men,Black,320|032,Regular,0A18XB
50255,"Mens Sargant Lake Twill Chino Pant","AF SARGANT LK TWILL CHINO BLAC","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-sargant-lake-twill-chino-pant-0a18xb-black-33-889587320875.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A18XB001_thumb01.jpg,new,"in stock",139.00,83.40,Timberland,889587320875,men,Black,330|032,Regular,0A18XB
50257,"Mens Sargant Lake Twill Chino Pant","AF SARGANT LK TWILL CHINO BLAC","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-sargant-lake-twill-chino-pant-0a18xb-black-34-889587320912.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A18XB001_thumb01.jpg,new,"in stock",139.00,83.40,Timberland,889587320912,men,Black,340|032,Regular,0A18XB
50261,"Mens Sargant Lake Twill Chino Pant","AF SARGANT LK TWILL CHINO BLAC","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-sargant-lake-twill-chino-pant-0a18xb-black-36-889587320998.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A18XB001_thumb01.jpg,new,"in stock",139.00,83.40,Timberland,889587320998,men,Black,360|032,Regular,0A18XB
50268,"Mens Chapman Lake Lightweight Pant","AF CHAPMAN LK LW PANT RUBBER (","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-chapman-lake-lightweight-pant-0a1ebf-rubber-30-889587321148.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A1EBF932_thumb01.jpg,new,"in stock",179.00,89.50,Timberland,889587321148,men,Rubber,300|032,Regular,0A1EBF
50276,"Mens Chapman Lake Lightweight Pant","AF CHAPMAN LK LW PANT RUBBER (","Apparel & Accessories > Clothing > Pants",BOTTOMS,http://shop.timberland.com.sg/men-s-chapman-lake-lightweight-pant-0a1ebf-rubber-34-889587321308.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A1EBF932_thumb01.jpg,new,"in stock",179.00,89.50,Timberland,889587321308,men,Rubber,340|032,Regular,0A1EBF
50673,"Womens Broad Bay Chino","BROAD BAY CHINO BRITISH KHAKI,","Apparel & Accessories > Clothing > Pants > Khaki & Chino Pants",BOTTOMS,http://shop.timberland.com.sg/women-s-broad-bay-chino-06603j-british-khaki-8-0-us-889587572458.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB06603J918_thumb01.jpg,new,"in stock",129.00,77.40,Timberland,889587572458,women,"British Khaki",080|0OS,Regular,06603J
50679,"Womens Broad Bay Chino","BROAD BAY CHINO DARK PORT,FQ","Apparel & Accessories > Clothing > Pants > Khaki & Chino Pants",BOTTOMS,http://shop.timberland.com.sg/women-s-broad-bay-chino-06603j-dark-port-4-0-us-889587572571.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB06603JC60_thumb01.jpg,new,"in stock",129.00,77.40,Timberland,889587572571,women,"Dark Port",040|0OS,Regular,06603J
50689,"Womens Barton River Cardigan","AF BARTON RIVER CARDIGAN MOONB","Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans",OUTERWEAR,http://shop.timberland.com.sg/women-s-barton-river-cardigan-08708j-moonbeam-medium-889587572960.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB08708J182_thumb01.jpg,new,"in stock",129.00,77.40,Timberland,889587572960,women,Moonbeam,00M|0OS,Regular,08708J
50691,"Womens Barton River Cardigan","AF BARTON RIVER CARDIGAN MOONB","Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans",OUTERWEAR,http://shop.timberland.com.sg/women-s-barton-river-cardigan-08708j-moonbeam-x-large-889587573165.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB08708J182_thumb01.jpg,new,"in stock",129.00,77.40,Timberland,889587573165,women,Moonbeam,0XL|0OS,Regular,08708J
50700,"Mens Bear Head Packable Down Jacket","AF BEAR HEAD PCK DW JK IN BLAC","Apparel & Accessories > Clothing > Outerwear > Coats & Jackets",OUTERWEAR,http://shop.timberland.com.sg/men-s-bear-head-packable-down-jacket-0a1f19-black-x-large-889587870998.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A1F19001_thumb01.jpg,new,"in stock",359.00,251.30,Timberland,889587870998,men,Black,0XL|0OS,Regular,0A1F19
50703,"Mens Bear Head Packable Down Jacket","AF BEAR HEAD PCK DW JK IN BLAC","Apparel & Accessories > Clothing > Outerwear > Coats & Jackets",OUTERWEAR,http://shop.timberland.com.sg/men-s-bear-head-packable-down-jacket-0a1f19-black-2-x-large-889587871070.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A1F19001_thumb01.jpg,new,"in stock",359.00,251.30,Timberland,889587871070,men,Black,XXL|0OS,Regular,0A1F19
50706,"Mens Bear Head Packable Down Jacket","AF BEAR HEAD PCK DW JK IN BLAC","Apparel & Accessories > Clothing > Outerwear > Coats & Jackets",OUTERWEAR,http://shop.timberland.com.sg/men-s-bear-head-packable-down-jacket-0a1f19-black-3-x-large-889587871155.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A1F19001_thumb01.jpg,new,"in stock",359.00,251.30,Timberland,889587871155,men,Black,3XL|0OS,Regular,0A1F19
50712,"Mens Bear Head Packable Down Jacket","AF BEAR HEAD PCK DW JK IN BLAC","Apparel & Accessories > Clothing > Outerwear > Coats & Jackets",OUTERWEAR,http://shop.timberland.com.sg/men-s-bear-head-packable-down-jacket-0a1f19-black-medium-889587871308.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A1F19001_thumb01.jpg,new,"in stock",359.00,251.30,Timberland,889587871308,men,Black,00M|0OS,Regular,0A1F19
50723,"Mens Lane River Oxford Short Sleeve Shirt","AF SS LANE RVR OXF SHIRT WHITE","Apparel & Accessories > Clothing > Shirts & Tops",TOPS,http://shop.timberland.com.sg/men-s-lane-river-oxford-short-sleeve-shirt-0a1fmc-white-small-889587872787.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A1FMCA94_thumb01.jpg,new,"in stock",109.00,54.50,Timberland,889587872787,men,White,00S|0OS,Regular,0A1FMC
50730,"Mens Lane River Oxford Short Sleeve Shirt","AF SS LANE RVR OXF SHIRT WHITE","Apparel & Accessories > Clothing > Shirts & Tops",TOPS,http://shop.timberland.com.sg/men-s-lane-river-oxford-short-sleeve-shirt-0a1fmc-white-2-x-large-889587872992.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A1FMCA94_thumb01.jpg,new,"in stock",109.00,54.50,Timberland,889587872992,men,White,XXL|0OS,Regular,0A1FMC
50732,"Mens Lane River Oxford Short Sleeve Shirt","AF SS LANE RVR OXF SHIRT WHITE","Apparel & Accessories > Clothing > Shirts & Tops",TOPS,http://shop.timberland.com.sg/men-s-lane-river-oxford-short-sleeve-shirt-0a1fmc-white-3-x-large-889587873050.html,http://timberlandsgcdn.specom.net/catalog/product/large_image/TB0A1FMCA94_thumb01.jpg,new,"in stock",109.00,54.50,Timberland,889587873050,men,White,3XL|0OS,Regular,0A1FMC
